date,bv,data,txtype
2019-04-16T11:06:00Z,12.238,42497,1
2019-04-16T11:11:00Z,12.238,42497,1
2019-04-16T11:16:00Z,12.472,42497,1
2019-04-16T11:16:00Z,12.238,42497,1
2019-04-16T11:21:00Z,12.472,42496,1
2019-04-16T11:21:00Z,12.238,42496,1
2019-04-16T11:26:00Z,12.472,42496,1
2019-04-16T11:26:00Z,12.238,42496,1
2019-04-16T11:31:00Z,12.472,42496,1
2019-04-16T11:31:00Z,12.238,42496,1
2019-04-16T11:36:00Z,12.472,42496,1
2019-04-16T11:36:00Z,12.238,42496,1
2019-04-16T11:41:00Z,12.472,42496,1
2019-04-16T11:41:00Z,12.238,42496,1
2019-04-16T11:46:00Z,12.238,42495,1
2019-04-16T11:46:00Z,12.472,42495,1
2019-04-16T11:51:00Z,12.472,42495,1
2019-04-16T11:51:00Z,12.238,42495,1
2019-04-16T11:56:00Z,12.238,42495,1
2019-04-16T11:56:00Z,12.472,42495,1
2019-04-16T12:01:00Z,12.238,42495,1
2019-04-16T12:01:00Z,12.472,42495,1
2019-04-16T12:06:00Z,12.472,42495,1
2019-04-16T12:06:00Z,12.238,42495,1
2019-04-16T12:11:00Z,12.238,42495,1
2019-04-16T12:11:00Z,12.472,42495,1
2019-04-16T12:16:00Z,12.238,42494,1
2019-04-16T12:16:00Z,12.472,42494,1
2019-04-16T12:21:00Z,12.472,42494,1
2019-04-16T12:21:00Z,12.238,42494,1
2019-04-16T12:26:00Z,12.472,42494,1
2019-04-16T12:26:00Z,12.238,42494,1
2019-04-16T12:31:00Z,12.472,42494,1
2019-04-16T12:31:00Z,12.238,42494,1
2019-04-16T12:36:00Z,12.472,42494,1
2019-04-16T12:36:00Z,12.238,42494,1
2019-04-16T12:41:00Z,12.472,42494,1
2019-04-16T12:41:00Z,12.238,42494,1
2019-04-16T12:46:00Z,12.472,42494,1
2019-04-16T12:46:00Z,12.238,42494,1
2019-04-16T12:51:00Z,12.472,42493,1
2019-04-16T12:51:00Z,12.238,42493,1
2019-04-16T12:56:00Z,12.238,42493,1
2019-04-16T12:56:00Z,12.472,42493,1
2019-04-16T13:01:00Z,12.238,42493,1
2019-04-16T13:01:00Z,12.472,42493,1
2019-04-16T13:06:00Z,12.472,42493,1
2019-04-16T13:06:00Z,12.238,42493,1
2019-04-16T13:11:00Z,12.238,42493,1
2019-04-16T13:11:00Z,12.472,42493,1
2019-04-16T13:16:00Z,12.238,42494,1
2019-04-16T13:16:00Z,12.004,42494,1
2019-04-16T13:21:00Z,12.004,42495,1
2019-04-16T13:21:00Z,12.238,42495,1
2019-04-16T13:26:00Z,12.004,42496,1
2019-04-16T13:26:00Z,12.238,42496,1
2019-04-16T13:31:00Z,12.238,42497,1
2019-04-16T13:31:00Z,12.004,42497,1
2019-04-16T13:36:00Z,12.238,42496,1
2019-04-16T13:36:00Z,12.004,42496,1
2019-04-16T13:41:00Z,12.238,42496,1
2019-04-16T13:41:00Z,12.004,42496,1
2019-04-16T13:46:00Z,12.238,42496,1
2019-04-16T13:46:00Z,12.004,42496,1
2019-04-16T13:51:00Z,12.238,42496,1
2019-04-16T13:51:00Z,12.004,42496,1
2019-04-16T13:56:00Z,12.238,42496,1
