Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
,0,22,613,0.081307031952958,19,-159.362305999999990,22.115397000000002,-159.323599999999999,22.186900000000001,61.572432866233164
,0,22,578,0.081539356004389,20,-159.362305999999990,22.115397000000002,-159.340537899999987,22.036816999999999,-74.516293325462513
,0,22,572,0.094622043342133,21,-159.362305999999990,22.115397000000002,-159.386799999999994,22.024000200000000,-105.002515757028561
,0,22,576,0.094770747833921,22,-159.362305999999990,22.115397000000002,-159.387000000000000,22.023900000000001,-105.103627506815116
,0,22,611,0.099801662536253,23,-159.362305999999990,22.115397000000002,-159.404799999999994,22.205700000000000,115.200329187644286
,0,22,610,0.102479260560376,24,-159.362305999999990,22.115397000000002,-159.406200000000013,22.207999999999998,115.361041709158783
,0,22,609,0.106472232718662,25,-159.362305999999990,22.115397000000002,-159.407201500000014,22.211940930000001,114.939682942761735
,0,22,571,0.117943494231101,26,-159.362305999999990,22.115397000000002,-159.467722199999997,22.062500000000000,-153.352871016303965
,0,22,608,0.122283012030619,27,-159.362305999999990,22.115397000000002,-159.466388899999998,22.179583330000000,148.338501122189342
,0,22,560,0.123152774410487,28,-159.362305999999990,22.115397000000002,-159.358599999999996,21.992300000000000,-88.275554725968163
,0,22,604,0.125411712551115,29,-159.362305999999990,22.115397000000002,-159.443000000000012,22.211400000000001,130.048268059904899
,0,22,607,0.127465630053758,30,-159.362305999999990,22.115397000000002,-159.457999999999998,22.199600000000000,138.654827860350196
,0,22,559,0.130677355517322,31,-159.362305999999990,22.115397000000002,-159.337999999999994,21.986999999999998,-79.280554547493537
,0,22,558,0.135327996163508,32,-159.362305999999990,22.115397000000002,-159.342206299999987,21.981569990000001,-81.458495354085869
,0,22,570,0.142780564777609,33,-159.362305999999990,22.115397000000002,-159.497972199999992,22.070888889999999,-161.836850439413382
,0,22,557,0.143687037577886,34,-159.362305999999990,22.115397000000002,-159.368872600000003,21.971860090000000,-92.619370272595873
,0,22,602,0.147110541661844,35,-159.362305999999990,22.115397000000002,-159.472200799999996,22.213196000000000,138.333062161900983
,0,22,606,0.151330399008264,36,-159.362305999999990,22.115397000000002,-159.474313999999993,22.217157000000000,137.744648185482816
,0,22,556,0.154471421721601,37,-159.362305999999990,22.115397000000002,-159.397205200000002,21.964919540000000,-103.057370365751382
,0,22,603,0.156494780635791,38,-159.362305999999990,22.115397000000002,-159.495100000000008,22.198200199999999,148.054552776447252
,0,22,605,0.158599710103776,39,-159.362305999999990,22.115397000000002,-159.477699999999999,22.224200000000000,136.683910790341002
,0,22,555,0.165224205450729,40,-159.362305999999990,22.115397000000002,-159.430537399999992,21.964919380000001,-114.391070423215311
,0,22,569,0.178202024924767,41,-159.362305999999990,22.115397000000002,-159.536111099999999,22.076055560000000,-167.245810054808544
,0,22,554,0.197128527730011,42,-159.362305999999990,22.115397000000002,-159.466939999999994,21.948329999999999,-122.058898516457234
,0,22,601,0.209609032832578,43,-159.362305999999990,22.115397000000002,-159.549200000000013,22.210300000000000,153.078971935937801
,0,22,600,0.210072298412740,44,-159.362305999999990,22.115397000000002,-159.556299999999993,22.195999100000002,157.437721629853286
,0,22,599,0.210126661433057,45,-159.362305999999990,22.115397000000002,-159.556399999999996,22.195900000000002,157.473137418389655
,0,23,339,0.024446572765940,1,-156.257778000000002,20.913305999999999,-156.282000000000011,20.910000000000000,-172.227867313386668
,0,23,338,0.049602016491255,2,-156.257778000000002,20.913305999999999,-156.303059999999988,20.893059999999998,-155.910140888447188
,0,23,336,0.049874551271594,3,-156.257778000000002,20.913305999999999,-156.307184900000010,20.920119889999999,172.147659511877180
,0,23,322,0.051145213187603,4,-156.257778000000002,20.913305999999999,-156.212189200000012,20.890122080000001,-26.955348662276975
,0,23,337,0.066574048115152,5,-156.257778000000002,20.913305999999999,-156.322499999999991,20.928899800000000,166.453619463101717
,0,23,334,0.076122902693632,6,-156.257778000000002,20.913305999999999,-156.329644000000002,20.888206709999999,-160.748181390359548
,0,23,317,0.078526361832656,7,-156.257778000000002,20.913305999999999,-156.333840299999991,20.893788929999999,-165.608769840153229
,0,23,335,0.083041165466127,8,-156.257778000000002,20.913305999999999,-156.340195499999993,20.923464289999998,172.973501737614640
,0,23,332,0.087739024841692,9,-156.257778000000002,20.913305999999999,-156.345516900000007,20.913454009999999,179.903345719157414
,0,23,313,0.092140360707288,10,-156.257778000000002,20.913305999999999,-156.348998700000010,20.900320239999999,-171.898071945978359
,0,23,318,0.094917608877978,11,-156.257778000000002,20.913305999999999,-156.340517699999992,20.866792619999998,-150.656820506929932
,0,23,321,0.097567672351138,12,-156.257778000000002,20.913305999999999,-156.313852700000012,20.833461910000000,-125.080461810749767
,0,23,314,0.100400582194741,13,-156.257778000000002,20.913305999999999,-156.350927100000007,20.875842389999999,-158.090515833211981
,0,23,333,0.103870260476756,14,-156.257778000000002,20.913305999999999,-156.361397899999986,20.920513450000001,176.021107774315965
,0,23,319,0.105949505278877,15,-156.257778000000002,20.913305999999999,-156.348566199999993,20.858690979999999,-148.970349081449967
,0,23,320,0.106636217075112,16,-156.257778000000002,20.913305999999999,-156.330700000000007,20.835500700000001,-133.144366366786386
,0,23,311,0.108349655729031,17,-156.257778000000002,20.913305999999999,-156.364046699999989,20.892172819999999,-168.752582168560565
,0,23,315,0.112972463145896,18,-156.257778000000002,20.913305999999999,-156.350799499999994,20.849198449999999,-145.426586158038532
,0,23,306,0.116359555332479,19,-156.257778000000002,20.913305999999999,-156.373849400000012,20.905122100000000,-175.966894342483187
,0,23,307,0.116509091340221,20,-156.257778000000002,20.913305999999999,-156.374115799999998,20.906990570000001,-176.892732455052965
,0,23,253,0.117612186850021,21,-156.257778000000002,20.913305999999999,-156.273854800000009,20.796797789999999,-97.856547650285918
