Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE,FID,batt_1w_sl,batt_alert,batt_ale_1,batt_ale_2,dlnrid,level_aler,level_al_1,level_al_2,name,id,FID_1,SKN,Station_Na,Observer,Network,Island,ELEV_m_,LAT,LON,NCEI_id,NWS_id,NESDIS_id,SCAN_id,SMART_NODE
,0,0,549,0.085832777562488,16,-159.449568999999997,21.909064000000001,-159.533871699999992,21.925198450000000,169.165346095596249,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,549,985,BRYDESWOOD STA 985,MCBRYDE SUGAR,COOP,KA,220,21.925198450000000,-159.533871699999992,USC00510240,NA,NA,NA,NA
,0,0,548,0.089606726442119,17,-159.449568999999997,21.909064000000001,-159.525536499999987,21.956585619999998,147.971880074121430,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,548,983,ALEXANDER RESV 983,MCBRYDE SUGAR,COOP,KA,491,21.956585619999998,-159.525536499999987,USC00510140,NA,NA,NA,NA
,0,0,557,0.102250955458846,18,-159.449568999999997,21.909064000000001,-159.368872600000003,21.971860090000000,37.889236331910155,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,557,1020,LIHUE 1020,LIHUE 1020,COOP,KA,63,21.971860090000000,-159.368872600000003,USC00515575,NA,NA,NA,NA
,0,0,532,0.108391766836829,19,-159.449568999999997,21.909064000000001,-159.557207900000009,21.896310870000001,-173.243056873679819,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,532,930,WAHIAWA 930,MCBRYDE SUGAR,COOP,KA,66,21.896310870000001,-159.557207900000009,USC00518941,NA,NA,NA,NA
,0,0,560,0.123302841236527,20,-159.449568999999997,21.909064000000001,-159.358599999999996,21.992300000000000,42.458295768399587,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,560,1022,LIHUE 1.2 NNW,CoCoRaHS,CoCoRaHS,KA,60,21.992300000000000,-159.358599999999996,US1HIKI0002,NA,NA,NA,NA
,0,0,531,0.127759522003524,21,-159.449568999999997,21.909064000000001,-159.577208799999994,21.903534359999998,-177.519370527120799,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,531,927,ELEELE 927,MCBRYDE SUGAR,COOP,KA,50,21.903534359999998,-159.577208799999994,USC00510470,NA,NA,NA,NA
,0,0,558,0.129552568238427,22,-159.449568999999997,21.909064000000001,-159.342206299999987,21.981569990000001,34.032607755739036,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,558,1020,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1,NWS,KA,45,21.981569990000001,-159.342206299999987,USW00022536,HLI,NA,NA,NA
,0,0,576,0.130775328930956,23,-159.449568999999997,21.909064000000001,-159.387000000000000,22.023900000000001,61.416009659870866,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,576,1062,LIHUE VRTY STA 1062.1,HSPA,COOP,KA,117,22.023900000000001,-159.387000000000000,USC00515560,NA,NA,NA,NA
,0,0,572,0.130959067770965,24,-159.449568999999997,21.909064000000001,-159.386799999999994,22.024000200000000,61.360147181271827,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,572,1059,Lihue Variety Stn,NWS,HydroNet-UaNet,KA,117,22.024000200000000,-159.386799999999994,NA,LIHH1,1561501A,NA,NA
,0,0,559,0.136094312360952,25,-159.449568999999997,21.909064000000001,-159.337999999999994,21.986999999999998,34.936043392912055,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,559,1021,LIHUE 1.3 NE,CoCoRaHS,CoCoRaHS,KA,25,21.986999999999998,-159.337999999999994,US1HIKI0009,NA,NA,NA,NA
,0,0,547,0.139750694070735,26,-159.449568999999997,21.909064000000001,-159.586600000000004,21.936500500000001,168.677886198437847,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,547,966,Hanapepe,NWS,HydroNet-UaNet,KA,111,21.936500500000001,-159.586600000000004,NA,HNPH1,156011EA,NA,NA
,0,0,530,0.152296295423653,27,-159.449568999999997,21.909064000000001,-159.601099699999992,21.893812489999998,-174.252556289844222,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,530,926,PORT ALLEN CAA AIRPORT,FAA,COOP,KA,9,21.893812489999998,-159.601099699999992,USW0022526,PAKH1,B159A272,NA,NA
,0,0,571,0.154506131807899,28,-159.449568999999997,21.909064000000001,-159.467722199999997,22.062500000000000,96.747367909076573,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,571,1051,NWailuaDitchRainGagenrLihue,LIHUE PLANTATION,USGS,KA,338,22.062500000000000,-159.467722199999997,USC00516888,WLDH1,1732B3E0,NA,NA
,0,0,574,0.155685445414854,29,-159.449568999999997,21.909064000000001,-159.400535800000000,22.056826319999999,71.642177890850050,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,574,1061,Ekw 5,LIHUE PLANTATION,STATE,KA,145,22.056826319999999,-159.400535800000000,NA,NA,NA,NA,NA
,0,0,575,0.165762354764282,30,-159.449568999999997,21.909064000000001,-159.396199999999993,22.065999999999999,71.218445544712196,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,575,1062,Wailua UH Exp Stn,NWS,HydroNet-UaNet,KA,158,22.065999999999999,-159.396199999999993,NA,WUHH1,15C163D6,NA,NA
,0,0,573,0.165920739511493,31,-159.449568999999997,21.909064000000001,-159.395999999999987,22.066099200000000,71.164087972722882,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,573,1060,Wailua UH Exp Stn,NWS,HydroNet-UaNet,KA,158,22.066099200000000,-159.395999999999987,USC00519475,WUHH1,NA,NA,NA
,0,0,578,0.167954189516701,32,-159.449568999999997,21.909064000000001,-159.340537899999987,22.036816999999999,49.520822340824417,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,578,1065,WAILUA KAI 1065,LIHUE PLANTATION,COOP,KA,21,22.036816999999999,-159.340537899999987,USC00519467,NA,NA,NA,NA
,0,0,570,0.168908746942694,33,-159.449568999999997,21.909064000000001,-159.497972199999992,22.070888889999999,106.652371067547193,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,570,1047,Mt.WaialealeRainGagenrLihue,USGS,USGS,KA,1570,22.070888889999999,-159.497972199999992,USC00516565,WLLH1,DD5E818E,NA,NA
,0,0,577,0.172402933435014,34,-159.449568999999997,21.909064000000001,-159.365000000000009,22.059300000000000,60.624505007133990,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,577,1063,"KAPAA 2.7 SSW, HI US",CoCoRaHs,CoCoRaHs,KA,90,22.059300000000000,-159.365000000000009,US1HIKI0023,NA,NA,NA,NA
,0,0,581,0.174984264965062,35,-159.449568999999997,21.909064000000001,-159.395888899999989,22.075611110000001,72.135256012813102,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,581,1068,LBOpaekaaRainGagenrKapaa,USGS,USGS,KA,143,22.075611110000001,-159.395888899999989,NA,NA,NA,NA,NA
,0,0,546,0.177925032107574,36,-159.449568999999997,21.909064000000001,-159.627211299999999,21.919090480000001,176.769541282100704,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,546,965,MAKAWELI 965,OLOKELE SUGAR,COOP,KA,43,21.919090480000001,-159.627211299999999,USC00515864,NA,NA,NA,NA
,0,0,580,0.178579473784080,37,-159.449568999999997,21.909064000000001,-159.376700000000000,22.072099999999999,65.917726925846935,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,580,1065,"KAPAA 2.3 SW, HI US",CoCoRaHs,CoCoRaHs,KA,105,22.072099999999999,-159.376700000000000,US1HIKI0026,NA,NA,NA,NA
,0,0,579,0.178711581765143,38,-159.449568999999997,21.909064000000001,-159.376599999999996,22.072199999999999,65.901539193284293,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,579,1065,"KAPAA 2.3 SW, HI US",CoCoRaHs,CoCoRaHs,KA,106,22.072199999999999,-159.376599999999996,US1HIKI0025,NA,NA,NA,NA
,0,0,595,0.187764623550332,39,-159.449568999999997,21.909064000000001,-159.378600000000006,22.082899999999999,67.792133767556948,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,595,1097,KAPAA 1.9 WSW,CoCoRaHS,CoCoRaHS,KA,157,22.082899999999999,-159.378600000000006,US1HIKI0019,NA,NA,NA,NA
,0,0,569,0.188084332637368,40,-159.449568999999997,21.909064000000001,-159.536111099999999,22.076055560000000,117.395103976788832,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,569,1045,WaialealeTrailRaingagenrLihue,USGS,USGS,KA,1390,22.076055560000000,-159.536111099999999,NA,NA,NA,NA,NA
,0,0,593,0.190584021515440,41,-159.449568999999997,21.909064000000001,-159.365900000000011,22.080300000000001,63.959030570111103,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,593,1097,KAPAA 1.4 SSW,CoCoRaHS,CoCoRaHS,KA,111,22.080300000000001,-159.365900000000011,US1HIKI0012,NA,NA,NA,NA
,0,0,594,0.190632348401316,42,-159.449568999999997,21.909064000000001,-159.366199999999992,22.080500000000001,64.066433529600133,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,594,1097,KAPAA 1.4 SW,CoCoRaHS,CoCoRaHS,KA,111,22.080500000000001,-159.366199999999992,US1HIKI0003,NA,NA,NA,NA
,0,0,592,0.198734497903608,43,-159.449568999999997,21.909064000000001,-159.375799999999998,22.093599999999999,68.210743310325654,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,592,1094,KAPAA 1.4 W,CoCoRaHS,CoCoRaHS,KA,139,22.093599999999999,-159.375799999999998,US1HIKI0005,NA,NA,NA,NA
,0,0,591,0.203359496178463,44,-159.449568999999997,21.909064000000001,-159.385600000000011,22.102100400000001,71.665676243912316,0,-0.000000086201946,1.000000000000000,11.699999999999999,11.500000000000000,KA-0099,1.000000000000000,17.000000000000000,19.000000000000000,Waita,EDD00214,591,1094,Kapahi,NWS,HydroNet-UaNet,KA,158,22.102100400000001,-159.385600000000011,USC00513171,KPIH1,15608488,NA,NA
,0,1,612,0.018937346932125,1,-159.374046999999990,22.199978000000002,-159.377757599999995,22.181407740000001,-101.299691114411161,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,612,1137,KOLOKO RESERVOIR 113,KILAUEA SUGAR,COOP,KA,224,22.181407740000001,-159.377757599999995,USC00514758,NA,NA,NA,NA
,0,1,611,0.031280797512216,2,-159.374046999999990,22.199978000000002,-159.404799999999994,22.205700000000000,169.459894952410139,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,611,1134,KILAUEA 0.5 SE,CoCoRaHS,CoCoRaHS,KA,79,22.205700000000000,-159.404799999999994,US1HIKI0006,NA,NA,NA,NA
,0,1,610,0.033138616341081,3,-159.374046999999990,22.199978000000002,-159.406200000000013,22.207999999999998,165.991013476826623,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,610,1134,KILAUEA 0.3 SE,CoCoRaHS,CoCoRaHS,KA,96,22.207999999999998,-159.406200000000013,US1HIKI0001,NA,NA,NA,NA
,0,1,609,0.035246738351746,4,-159.374046999999990,22.199978000000002,-159.407201500000014,22.211940930000001,160.159353778285293,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,609,1134,KILAUEA 1134,RAPOZO N,COOP,KA,96,22.211940930000001,-159.407201500000014,USC00514561,NA,NA,NA,NA
,0,1,615,0.040158787934994,5,-159.374046999999990,22.199978000000002,-159.337500000000006,22.183333330000000,-24.486033913529536,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,615,1146,Moloaa Dairy,RAWS,RAWS,KA,85,22.183333330000000,-159.337500000000006,USR0000HMOL,MLDH1,AAB6D15A,NA,NA
,0,1,614,0.046726716265954,6,-159.374046999999990,22.199978000000002,-159.331940000000003,22.179720000000000,-25.692563438182962,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,614,1145,MOLOAA 1145,LIHUE PLANTATION,COOP,KA,101,22.179720000000000,-159.331940000000003,USC00516529,NA,NA,NA,NA
,0,1,613,0.052114622640859,7,-159.374046999999990,22.199978000000002,-159.323599999999999,22.186900000000001,-14.533548511108078,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,613,1144,ANAHOLA 2.8 N,CoCoRaHS,CoCoRaHS,KA,74,22.186900000000001,-159.323599999999999,US1HIKI0021,NA,NA,NA,NA
,0,1,604,0.069892619732007,8,-159.374046999999990,22.199978000000002,-159.443000000000012,22.211400000000001,170.594415608438879,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,604,1118,PRINCEVILLE AIRPORT NEAR KILAUEA 4W,NWS,STATE,KA,88,22.211400000000001,-159.443000000000012,NA,PRIH1,B15952F6,NA,NA
,0,1,607,0.083953850971837,9,-159.374046999999990,22.199978000000002,-159.457999999999998,22.199600000000000,-179.742026392101707,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,607,1132,PRINCEVILLE 2.4 SE,CoCoRaHS,CoCoRaHS,KA,119,22.199600000000000,-159.457999999999998,US1HIKI0007,NA,NA,NA,NA
,0,1,598,0.088124195541790,10,-159.374046999999990,22.199978000000002,-159.312000000000012,22.137399700000000,-45.244260701787731,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,598,1111,Anahola,HAWN FRUIT PACKERS,HydroNet-UaNet,KA,75,22.137399700000000,-159.312000000000012,NA,ANHH1,1560029C,NA,NA
,0,1,608,0.094567272668828,11,-159.374046999999990,22.199978000000002,-159.466388899999998,22.179583330000000,-167.545567911908734,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,608,1132,HanaleiRainGageatHanalei,USGS,USGS,KA,18,22.179583330000000,-159.466388899999998,NA,NA,NA,NA,NA
,0,1,591,0.098557071744044,12,-159.374046999999990,22.199978000000002,-159.385600000000011,22.102100400000001,-96.731769860459508,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,591,1094,Kapahi,NWS,HydroNet-UaNet,KA,158,22.102100400000001,-159.385600000000011,USC00513171,KPIH1,15608488,NA,NA
,0,1,602,0.099039810068684,13,-159.374046999999990,22.199978000000002,-159.472200799999996,22.213196000000000,172.330335648185240,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,602,1117,PRINCEVILLE RANCH 1117,PRINCEVILLE RANCH,COOP,KA,90,22.213196000000000,-159.472200799999996,USC00518165,NA,NA,NA,NA
,0,1,606,0.101728016445817,14,-159.374046999999990,22.199978000000002,-159.474313999999993,22.217157000000000,170.277766531116043,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,606,1119,PRINCEVILLE 0.8 ESE,COOP,COOP,KA,87,22.217157000000000,-159.474313999999993,US1HIKI0028,NA,NA,NA,NA
,0,1,597,0.102191089629079,15,-159.374046999999990,22.199978000000002,-159.317204000000004,22.115055139999999,-56.203680530169819,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,597,1110,HALAULA 1110,LIHUE PLANTATION,COOP,KA,78,22.115055139999999,-159.317204000000004,USC00510935,NA,NA,NA,NA
,0,1,592,0.106392442837829,16,-159.374046999999990,22.199978000000002,-159.375799999999998,22.093599999999999,-90.944090049650285,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,592,1094,KAPAA 1.4 W,CoCoRaHS,CoCoRaHS,KA,139,22.093599999999999,-159.375799999999998,US1HIKI0005,NA,NA,NA,NA
,0,1,605,0.106445524532512,17,-159.374046999999990,22.199978000000002,-159.477699999999999,22.224200000000000,166.846949830969606,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,605,1119,PRINCEVILLE 0.5 E,CoCoRaHS,CoCoRaHS,KA,57,22.224200000000000,-159.477699999999999,US1HIKI0013,NA,NA,NA,NA
,0,1,596,0.114896460750538,18,-159.374046999999990,22.199978000000002,-159.327799999999996,22.094799999999999,-66.264801302875739,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,596,1107,KAPAA 1.7 E,CoCoRaHS,CoCoRaHS,KA,65,22.094799999999999,-159.327799999999996,US1HIKI0008,NA,NA,NA,NA
,0,1,595,0.117166496461236,19,-159.374046999999990,22.199978000000002,-159.378600000000006,22.082899999999999,-92.227030679345390,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,595,1097,KAPAA 1.9 WSW,CoCoRaHS,CoCoRaHS,KA,157,22.082899999999999,-159.378600000000006,US1HIKI0019,NA,NA,NA,NA
,0,1,594,0.119735407849976,20,-159.374046999999990,22.199978000000002,-159.366199999999992,22.080500000000001,-86.242360957274613,1,0.000000000000000,0.000000000000000,11.699999999999999,11.500000000000000,KA-0010,0.000000000000000,11.000000000000000,12.000000000000000,Waiakalua,EDD00CC6,594,1097,KAPAA 1.4 SW,CoCoRaHS,CoCoRaHS,KA,111,22.080500000000001,-159.366199999999992,US1HIKI0003,NA,NA,NA,NA
