date,bv,data,txtype
2022-01-13T22:18:00Z,15.046,-66577,1
2022-01-13T22:23:00Z,15.046,-66577,1
2022-01-13T22:28:00Z,15.046,-66577,1
2022-01-13T22:33:00Z,15.046,-66577,1
2022-01-13T22:38:00Z,15.046,-66577,1
2022-01-13T22:43:00Z,15.046,-66577,1
2022-01-13T22:48:00Z,15.046,-66577,1
2022-01-13T22:53:00Z,15.046,-66577,1
2022-01-13T22:58:00Z,15.046,-66577,1
2022-01-13T23:03:00Z,15.046,-66577,1
2022-01-13T23:08:00Z,15.046,-66577,1
2022-01-13T23:13:00Z,15.046,-66577,1
2022-01-13T23:18:00Z,15.046,-66577,1
2022-01-13T23:23:00Z,15.046,-66577,1
2022-01-13T23:28:00Z,15.046,-66577,1
2022-01-13T23:33:00Z,15.046,-66577,1
2022-01-13T23:38:00Z,15.046,-66577,1
2022-01-13T23:43:00Z,15.046,131071,1
2022-01-13T23:48:00Z,15.046,131071,1
2022-01-13T23:53:00Z,15.046,131071,1
2022-01-13T23:58:00Z,15.046,131071,1
2022-01-14T00:03:00Z,15.046,131071,1
2022-01-14T00:08:00Z,15.046,131071,1
2022-01-14T00:13:00Z,15.046,131071,1
2022-01-17T23:18:00Z,15.046,131071,1
2022-01-17T23:23:00Z,15.046,131071,1
2022-01-17T23:28:00Z,15.046,131071,1
2022-01-17T23:33:00Z,15.046,131071,1
2022-01-17T23:38:00Z,15.046,131071,1
2022-01-17T23:43:00Z,15.046,131071,1
2022-01-17T23:48:00Z,15.046,131071,1
2022-01-17T23:53:00Z,15.046,131071,1
2022-01-17T23:58:00Z,15.046,131071,1
2022-01-18T00:03:00Z,15.046,131071,1
2022-01-18T00:08:00Z,15.046,131071,1
2022-01-18T00:13:00Z,15.046,131071,1
2022-01-18T00:18:00Z,15.046,131071,1
2022-01-18T00:18:00Z,13.642000000000001,131071,1
2022-01-18T00:23:00Z,13.642000000000001,131071,1
2022-01-18T00:23:00Z,15.046,131071,1
2022-01-18T00:28:00Z,15.046,131071,1
2022-01-18T00:28:00Z,13.642000000000001,131071,1
2022-01-18T00:33:00Z,13.642000000000001,131071,1
2022-01-18T00:33:00Z,15.046,131071,1
2022-01-18T00:38:00Z,13.642000000000001,131071,1
2022-01-18T00:38:00Z,15.046,131071,1
2022-01-18T00:43:00Z,15.046,131071,1
2022-01-18T00:43:00Z,13.642000000000001,131071,1
2022-01-18T00:48:00Z,13.642000000000001,131071,1
2022-01-18T00:48:00Z,15.046,131071,1
2022-01-18T00:53:00Z,15.046,131071,1
2022-01-18T00:53:00Z,13.642000000000001,131071,1
2022-01-18T00:58:00Z,15.046,131071,1
2022-01-18T00:58:00Z,13.642000000000001,131071,1
2022-01-18T01:03:00Z,13.642000000000001,131071,1
2022-01-18T01:03:00Z,15.046,131071,1
2022-01-18T01:08:00Z,15.046,131071,1
2022-01-18T01:08:00Z,13.642000000000001,131071,1
2022-01-18T01:13:00Z,15.046,131071,1
2022-01-18T01:13:00Z,13.642000000000001,131071,1
2022-01-18T01:18:00Z,13.642000000000001,131071,1
2022-01-18T01:23:00Z,13.642000000000001,131071,1
2022-01-18T01:28:00Z,13.642000000000001,131071,1
2022-01-18T01:33:00Z,13.642000000000001,131071,1
2022-01-18T01:38:00Z,13.642000000000001,131071,1
2022-01-18T01:43:00Z,13.642000000000001,131071,1
2022-01-18T01:48:00Z,13.642000000000001,131071,1
2022-01-18T01:53:00Z,13.642000000000001,131071,1
2022-01-18T01:58:00Z,13.642000000000001,131071,1
2022-01-18T02:03:00Z,13.642000000000001,131071,1
2022-01-18T02:08:00Z,13.642000000000001,131071,1
2022-01-18T02:13:00Z,13.642000000000001,131071,1
2022-01-18T02:18:00Z,13.174000000000001,131071,1
2022-01-18T02:18:00Z,13.642000000000001,131071,1
2022-01-18T02:23:00Z,13.174000000000001,131071,1
2022-01-18T02:23:00Z,13.642000000000001,131071,1
2022-01-18T02:28:00Z,13.174000000000001,131071,1
2022-01-18T02:28:00Z,13.642000000000001,131071,1
2022-01-18T02:33:00Z,13.174000000000001,131071,1
2022-01-18T02:33:00Z,13.642000000000001,131071,1
2022-01-18T02:38:00Z,13.174000000000001,131071,1
2022-01-18T02:38:00Z,13.642000000000001,131071,1
2022-01-18T02:43:00Z,13.642000000000001,131071,1
2022-01-18T02:43:00Z,13.174000000000001,131071,1
2022-01-18T02:48:00Z,13.174000000000001,131071,1
2022-01-18T02:48:00Z,13.642000000000001,131071,1
2022-01-18T02:53:00Z,13.174000000000001,131071,1
2022-01-18T02:53:00Z,13.642000000000001,131071,1
2022-01-18T02:58:00Z,13.642000000000001,131071,1
2022-01-18T02:58:00Z,13.174000000000001,131071,1
2022-01-18T03:03:00Z,13.642000000000001,131071,1
